"fico","dt_first_pi","flag_fthb","dt_matr","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","zipcode","id_loan","loan_purpose","orig_loan_term","cnt_borr","seller_name","servicer_name","flag_sc","prepaid","default"
780,201802,"N",204801,"23104",0,1,"P",79,39,424000,79,4.375,"C","N","FRM","TX","SF","76100","F117Q4304959","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
663,201802,"Y",204801,"29820",0,1,"P",80,40,220000,80,4.625,"R","N","FRM","NV","PU","89000","F117Q4305133","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
749,201802,"9",204801,"33340",0,1,"P",75,31,320000,75,4.375,"C","N","FRM","WI","CO","53200","F117Q4305597","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
766,201802,"N",204801,"40900",25,1,"P",89,49,390000,89,4.375,"C","N","FRM","CA","SF","95700","F117Q4305838","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
775,201802,"N",204801,"28700",0,1,"P",80,40,144000,80,4,"C","N","FRM","TN","SF","37600","F117Q4306031","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
734,201802,"N",204801,"39580",0,1,"P",80,31,282000,80,4.125,"C","N","FRM","NC","PU","27500","F117Q4306910","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
748,201803,"9",204802,"",0,1,"P",66,18,424000,66,4.125,"R","N","FRM","SD","SF","57200","F117Q4307158","C",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
760,201802,"N",204801,"39340",25,1,"P",90,45,395000,90,4,"C","N","FRM","UT","SF","84600","F117Q4307799","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
766,201802,"N",204801,"19124",0,1,"P",80,32,252000,80,4,"C","N","FRM","TX","PU","75000","F117Q4308705","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
716,201802,"9",204801,"29820",0,1,"I",80,40,164000,80,5.25,"C","N","FRM","NV","PU","89000","F117Q4310499","P",360,2,"FRANKLINAMERICANMTGE","Other servicers","",1,0
736,201802,"9",203301,"19740",0,1,"P",80,40,341000,80,3.25,"C","N","FRM","CO","PU","80100","F117Q4311343","C",180,1,"FLAGSTARBANK,FSB","MATRIXFINANCIALSERVI","",1,0
699,201802,"9",203301,"19124",0,1,"P",78,45,245000,78,4.25,"C","N","FRM","TX","PU","75000","F117Q4311493","C",180,2,"SUNTRUSTMORTGAGE,INC","Other servicers","",1,0
746,201801,"N",203212,"",0,1,"P",28,37,53000,28,4,"C","N","FRM","TN","SF","38300","F117Q4311544","P",180,1,"FLAGSTARBANK,FSB","MATRIXFINANCIALSERVI","",1,0
804,201802,"9",203301,"45300",0,1,"S",24,45,194000,24,3.4,"R","N","FRM","FL","SF","33700","F117Q4311719","N",180,1,"SUNTRUSTMORTGAGE,INC","SUNTRUSTBANK","",1,0
729,201801,"9",204712,"31084",12,1,"P",81,37,347000,81,4.125,"C","N","FRM","CA","SF","90800","F117Q4313050","N",360,2,"Other sellers","Other servicers","",1,0
755,201802,"N",204801,"40060",0,1,"P",80,41,56000,80,4.25,"C","N","FRM","VA","SF","23100","F117Q4313193","P",360,1,"Other sellers","Other servicers","",1,0
782,201802,"9",204801,"24420",0,1,"P",80,49,136000,80,4.5,"R","N","FRM","OR","SF","97500","F117Q4314310","C",360,2,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
754,201802,"N",204801,"37860",0,1,"P",80,32,272000,80,4,"R","N","FRM","FL","PU","32500","F117Q4315044","P",360,1,"Other sellers","FREEDOMMTGECORP","",1,0
810,201802,"9",204801,"",0,1,"S",45,10,145000,45,4,"R","N","FRM","AK","SF","99900","F117Q4315172","P",360,2,"Other sellers","Other servicers","",1,0
818,201802,"9",204801,"38900",0,1,"P",13,46,116000,13,4,"R","N","FRM","OR","CO","97200","F117Q4315355","N",360,2,"USBANKNA","USBANKNA","",1,0
776,201802,"9",204801,"35614",0,1,"I",75,42,394000,75,4.75,"C","N","FRM","NY","SF","10300","F117Q4315859","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
805,201802,"9",204801,"17460",0,1,"I",75,31,67000,75,5.125,"R","N","FRM","OH","SF","44000","F117Q4315897","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
679,201802,"9",204801,"19740",0,1,"P",80,34,384000,80,5.125,"R","N","FRM","CO","PU","80100","F117Q4315994","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
693,201802,"9",204801,"34740",0,1,"P",77,34,251000,77,4,"R","N","FRM","MI","SF","49400","F117Q4316086","N",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
735,201802,"N",204801,"11244",30,1,"P",95,31,295000,95,4.875,"B","N","FRM","CA","SF","92700","F117Q4316103","P",360,1,"Other sellers","Other servicers","",1,0
707,201802,"N",204801,"12580",25,1,"P",90,40,494000,90,4.5,"C","N","FRM","MD","PU","21700","F117Q4316344","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","Y",1,0
798,201802,"N",204801,"19124",0,1,"P",80,47,205000,80,4.125,"C","N","FRM","TX","PU","75100","F117Q4317095","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
747,201802,"9",204801,"31084",0,1,"P",67,43,400000,67,4.25,"C","N","FRM","CA","PU","91300","F117Q4317739","C",360,1,"Other sellers","Other servicers","",1,0
700,201801,"9",204712,"38900",0,1,"P",79,43,260000,79,4.5,"C","N","FRM","WA","SF","98600","F117Q4318915","N",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
719,201802,"Y",204801,"35084",0,2,"P",80,35,164000,80,4.75,"C","N","FRM","NJ","SF","07100","F117Q4319082","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
700,201801,"9",204712,"17820",0,1,"P",76,44,424000,50,4.125,"C","N","FRM","CO","SF","80900","F117Q4319264","C",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
661,201802,"9",204801,"12060",0,1,"P",79,40,176000,79,5.5,"C","N","FRM","GA","SF","30000","F117Q4319332","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
704,201801,"9",204712,"11244",0,1,"P",35,50,245000,35,4.25,"C","N","FRM","CA","SF","90700","F117Q4319523","C",360,1,"FLAGSTARBANK,FSB","MATRIXFINANCIALSERVI","",1,0
742,201803,"9",204802,"20260",0,1,"P",71,46,220000,71,4,"R","N","FRM","WI","SF","54800","F118Q1000208","N",360,1,"Other sellers","Other servicers","",1,0
818,201803,"N",204802,"",0,1,"P",80,23,200000,80,4.375,"R","N","FRM","KY","SF","40300","F118Q1000365","P",360,2,"Other sellers","Other servicers","",1,0
687,201803,"Y",204802,"19124",30,1,"P",93,48,297000,93,5.25,"R","N","FRM","TX","SF","75000","F118Q1001029","P",360,2,"Other sellers","Other servicers","",0,1
723,201803,"N",204802,"19430",30,1,"P",95,45,128000,95,4.25,"R","N","FRM","OH","SF","45300","F118Q1001600","P",360,1,"Other sellers","Other servicers","",1,0
797,201803,"N",203302,"49420",0,1,"P",80,40,340000,80,3.375,"R","N","FRM","WA","SF","98900","F118Q1002108","P",180,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
779,201803,"N",204802,"",12,1,"P",85,50,123000,85,3.875,"R","N","FRM","UT","SF","84000","F118Q1002895","P",360,1,"Other sellers","Other servicers","",1,0
685,201803,"9",204802,"38060",0,1,"P",58,45,83000,58,4.125,"R","N","FRM","AZ","SF","85100","F118Q1004255","C",360,1,"Other sellers","PNCBANK,NATL","",1,0
793,201803,"N",204802,"19124",0,1,"P",49,48,225000,49,4.125,"B","N","FRM","TX","PU","76200","F118Q1004432","P",360,2,"STEARNSLENDING,LLC","FREEDOMMTGECORP","",1,0
801,201804,"N",203303,"20500",0,1,"P",72,33,75000,72,3.75,"R","N","FRM","NC","SF","27300","F118Q1005543","P",180,1,"Other sellers","Other servicers","",1,0
673,201803,"9",204802,"",0,1,"P",69,34,115000,69,4.375,"R","N","FRM","OH","SF","45600","F118Q1007001","C",360,1,"Other sellers","FREEDOMMTGECORP","",1,0
734,201802,"9",204701,"45300",0,1,"P",48,50,100000,48,3.99,"R","N","FRM","FL","PU","34600","F118Q1007633","C",348,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
778,201803,"9",203302,"18140",0,1,"P",60,42,174000,60,3.625,"R","N","FRM","OH","PU","43000","F118Q1007731","N",180,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
795,201803,"N",204802,"48864",0,1,"P",80,49,232000,80,3.875,"R","N","FRM","DE","PU","19800","F118Q1008009","P",360,1,"FAIRWAYINDEPENDENTMT","Other servicers","",1,0
741,201803,"9",204802,"31084",0,1,"P",80,41,356000,80,4.25,"R","N","FRM","CA","CO","91200","F118Q1008013","C",360,1,"Other sellers","Other servicers","",1,0
634,201803,"9",203302,"36260",0,1,"P",76,33,248000,76,3.5,"R","N","FRM","UT","SF","84000","F118Q1008120","N",180,1,"Other sellers","NEWRESIDENTIALMTGELL","",1,0
809,201803,"N",204802,"16740",0,1,"P",70,50,151000,70,4.99,"R","N","FRM","SC","SF","29700","F118Q1008155","P",360,2,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
685,201803,"N",204802,"17460",25,1,"P",90,43,293000,90,4.5,"R","N","FRM","OH","SF","44100","F118Q1008475","P",360,2,"FIFTHTHIRDMTGECO","Other servicers","",1,0
785,201803,"9",203802,"40140",0,1,"P",72,47,86000,72,3.75,"R","N","FRM","CA","SF","92300","F118Q1008571","N",240,2,"LOANDEPOTCOM,LLC","Other servicers","",1,0
674,201803,"9",204802,"44700",0,1,"P",49,32,221000,49,4.125,"R","N","FRM","CA","SF","95300","F118Q1008641","N",360,1,"LOANDEPOTCOM,LLC","Other servicers","",1,0
720,201803,"9",203302,"41100",0,1,"P",80,32,344000,80,3.375,"C","N","FRM","UT","PU","84700","F118Q1008651","C",180,1,"Other sellers","Other servicers","",1,0
795,201803,"9",204802,"34980",0,1,"I",75,49,171000,75,4.5,"R","N","FRM","TN","SF","37100","F118Q1008874","P",360,1,"Other sellers","Other servicers","",1,0
730,201803,"Y",204802,"36084",0,1,"P",90,32,680000,73,4.75,"R","N","FRM","CA","SF","94500","F118Q1009313","P",360,1,"Other sellers","PINGORALOANSERVICING","Y",1,0
804,201803,"9",204802,"38060",0,1,"I",32,36,100000,32,4.625,"R","N","FRM","AZ","PU","85300","F118Q1009412","P",360,1,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
761,201803,"9",204802,"22220",12,1,"I",85,23,132000,85,5,"R","N","FRM","AR","SF","72700","F118Q1009450","P",360,1,"Other sellers","Other servicers","",1,0
777,201803,"9",204802,"31140",0,1,"P",76,43,140000,76,4.56,"R","N","FRM","KY","SF","40000","F118Q1010184","N",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
803,201803,"N",204802,"14260",25,1,"P",90,50,424000,90,3.99,"R","N","FRM","ID","PU","83600","F118Q1010189","P",360,2,"QUICKENLOANINC","QUICKENLOANINC","",1,0
699,201803,"9",204802,"",30,1,"P",94,19,182000,94,4.625,"R","N","FRM","GA","SF","30500","F118Q1010207","N",360,1,"QUICKENLOANINC","QUICKENLOANINC","",0,1
725,201803,"9",204802,"45300",0,1,"P",44,31,80000,44,4.25,"R","N","FRM","FL","SF","34600","F118Q1010248","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
756,201803,"9",203302,"28140",0,1,"I",75,15,127000,75,4.25,"R","N","FRM","KS","SF","66000","F118Q1011284","P",180,1,"Other sellers","Other servicers","",1,0
813,201803,"9",202802,"45300",0,1,"P",66,23,204000,66,3.99,"R","N","FRM","FL","PU","33600","F118Q1011456","C",120,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
742,201803,"9",204802,"38900",0,1,"P",69,37,310000,69,3.75,"R","N","FRM","OR","SF","97000","F118Q1012275","N",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
813,201803,"9",204802,"31084",25,1,"P",86,36,410000,86,4.125,"B","N","FRM","CA","SF","90200","F118Q1012338","N",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
806,201803,"N",204802,"44060",30,1,"P",94,50,265000,94,5.125,"R","N","FRM","WA","SF","99000","F118Q1012637","P",360,1,"Other sellers","Other servicers","",1,0
813,201803,"N",204802,"",30,1,"P",95,35,414000,95,3.99,"R","N","FRM","CO","SF","80400","F118Q1012646","P",360,2,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
678,201803,"9",204802,"35614",0,1,"P",31,50,110000,31,4.125,"R","N","FRM","NJ","SF","07600","F118Q1013153","C",360,2,"Other sellers","FREEDOMMTGECORP","",1,0
756,201803,"9",204802,"28140",0,1,"P",75,29,164000,75,4.5,"R","N","FRM","MO","SF","64000","F118Q1013191","C",360,2,"Other sellers","FREEDOMMTGECORP","",1,0
761,201803,"9",204802,"19740",0,3,"I",75,38,488000,75,5.375,"R","N","FRM","CO","SF","80200","F118Q1014616","P",360,2,"FAIRWAYINDEPENDENTMT","Other servicers","",1,0
810,201803,"9",204802,"24660",0,1,"P",66,50,340000,66,4,"R","N","FRM","NC","PU","27400","F118Q1014894","N",360,1,"Other sellers","PINGORALOANSERVICING","",1,0
812,201803,"9",203802,"17820",0,1,"P",26,21,160000,26,3.875,"B","N","FRM","CO","SF","80900","F118Q1015408","N",240,2,"PROVIDENTFUNDINGASSO","PROVIDENTFUNDINGASSO","",1,0
780,201803,"9",203302,"40060",0,1,"P",65,23,206000,65,3.875,"R","N","FRM","VA","PU","23200","F118Q1015449","C",180,1,"Other sellers","AURORAFINANCIALGROUP","",1,0
697,201803,"9",204802,"26420",12,1,"P",85,25,442000,85,4.875,"C","N","FRM","TX","PU","77400","F118Q1015734","N",360,1,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
667,201803,"9",204802,"31140",0,1,"P",75,45,150000,75,4.75,"R","N","FRM","KY","PU","40100","F118Q1016806","N",360,1,"Other sellers","Other servicers","",1,0
711,201803,"Y",204802,"12060",30,1,"P",95,27,219000,95,4.25,"R","N","FRM","GA","SF","30000","F118Q1017085","P",360,1,"Other sellers","PINGORALOANSERVICING","",1,0
769,201803,"9",204802,"36420",0,1,"I",80,21,151000,80,5.125,"R","N","FRM","OK","SF","73000","F118Q1017256","P",360,2,"Other sellers","Other servicers","",1,0
761,201803,"9",203302,"21780",0,1,"P",80,24,84000,80,4.375,"B","N","FRM","IN","SF","47600","F118Q1018152","C",180,1,"STEARNSLENDING,LLC","Other servicers","",1,0
709,201803,"9",204802,"",0,1,"P",70,18,141000,70,4.625,"R","N","FRM","MI","SF","49400","F118Q1018513","C",360,2,"Other sellers","Other servicers","",0,1
704,201803,"9",204802,"31084",0,1,"P",54,30,287000,54,4.375,"R","N","FRM","CA","SF","91700","F118Q1018651","C",360,2,"Other sellers","Other servicers","",1,0
809,201803,"N",203302,"",0,1,"P",40,24,100000,40,3.75,"R","N","FRM","FL","SF","32000","F118Q1018718","P",180,2,"Other sellers","Other servicers","",1,0
802,201803,"9",203302,"38060",0,1,"S",75,50,249000,75,3.5,"C","N","FRM","AZ","PU","85000","F118Q1019067","P",180,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
781,201803,"9",204802,"39460",0,1,"I",75,36,100000,75,5,"C","N","FRM","FL","SF","33900","F118Q1019136","C",360,1,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","",1,0
693,201803,"N",204802,"41740",25,1,"P",90,35,650000,90,4.25,"C","N","FRM","CA","SF","92000","F118Q1019177","P",360,2,"AMERIHOMEMTGECOMPANY","AMERIHOMEMTGECOMPANY","Y",1,0
689,201803,"Y",204802,"33874",25,1,"P",90,33,424000,90,4.75,"C","N","FRM","PA","SF","19400","F118Q1019189","P",360,1,"AMERIHOMEMTGECOMPANY","NEWRESIDENTIALMTGELL","",1,0
785,201803,"9",204802,"49020",0,1,"S",75,25,299000,75,3.999,"R","N","FRM","VA","PU","22600","F118Q1020401","P",360,2,"Other sellers","Other servicers","",1,0
764,201803,"9",203302,"48900",0,1,"P",60,45,342000,60,3.25,"R","N","FRM","NC","PU","28400","F118Q1021638","C",180,1,"Other sellers","PNCBANK,NATL","",1,0
779,201803,"N",204802,"",25,1,"P",90,30,329000,90,4,"R","N","FRM","ID","SF","83800","F118Q1022243","P",360,2,"USAAFEDSAVINGSBANK","USAAFEDSAVINGSBANK","",1,0
786,201803,"N",204802,"22140",12,1,"P",85,41,250000,85,4,"R","N","FRM","NM","SF","87400","F118Q1022343","P",360,2,"USAAFEDSAVINGSBANK","USAAFEDSAVINGSBANK","",1,0
785,201803,"9",204802,"16984",0,1,"P",80,37,412000,80,5.125,"B","N","FRM","IL","PU","60000","F118Q1022621","C",360,2,"LOANDEPOTCOM,LLC","Other servicers","",1,0
790,201803,"9",203302,"39460",0,1,"P",25,39,60000,25,4.75,"R","N","FRM","FL","SF","33900","F118Q1022688","C",180,1,"Other sellers","Other servicers","",1,0
678,201803,"9",204802,"14260",0,1,"P",80,49,176000,80,4.875,"R","N","FRM","ID","SF","83700","F118Q1023007","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
691,201803,"9",204802,"19740",0,1,"P",80,45,252000,80,4.56,"R","N","FRM","CO","SF","80000","F118Q1023012","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",0,1
720,201803,"9",204802,"34940",0,1,"P",63,37,265000,63,4.375,"R","N","FRM","FL","SF","34100","F118Q1023135","C",360,2,"FIFTHTHIRDMTGECO","Other servicers","",1,0
674,201803,"9",204802,"36084",0,1,"I",75,43,409000,75,5.25,"B","N","FRM","CA","PU","94800","F118Q1023273","C",360,2,"LOANDEPOTCOM,LLC","Other servicers","",1,0
804,201803,"N",204802,"28940",0,1,"P",80,49,276000,80,4.125,"R","N","FRM","TN","PU","37900","F118Q1023719","P",360,1,"USBANKNA","USBANKNA","",1,0
708,201803,"9",204802,"12060",0,1,"I",80,49,192000,80,5.625,"C","N","FRM","GA","SF","30300","F118Q1024223","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
786,201803,"N",203302,"12060",0,1,"P",27,11,100000,27,3.875,"B","N","FRM","GA","PU","30100","F118Q1024449","P",180,2,"LOANDEPOTCOM,LLC","Other servicers","",1,0
721,201803,"9",204802,"19740",0,1,"P",58,29,179000,58,4,"C","N","FRM","CO","SF","80200","F118Q1024644","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
802,201803,"N",203302,"",0,1,"P",51,28,103000,51,3.75,"B","N","FRM","ID","PU","83600","F118Q1024782","P",180,1,"UNITEDSHOREFINANCIAL","Other servicers","",1,0
785,201803,"N",204802,"35004",30,1,"P",95,28,451000,95,4.125,"R","N","FRM","NY","SF","11500","F118Q1024866","P",360,2,"FLAGSTARBANK,FSB","Other servicers","",1,0
710,201803,"N",204802,"16740",0,1,"P",80,35,440000,80,3.875,"R","N","FRM","NC","SF","28000","F118Q1024970","P",360,2,"Other sellers","MATRIXFINANCIALSERVI","",1,0
767,201803,"9",204802,"41100",0,1,"P",74,49,325000,74,4,"C","N","FRM","UT","SF","84700","F118Q1025007","N",360,1,"USBANKNA","USBANKNA","",1,0
709,201803,"Y",204802,"29460",25,1,"P",90,43,257000,90,4.5,"R","N","FRM","FL","PU","33800","F118Q1025796","P",360,1,"Other sellers","PNCBANK,NATL","",1,0
713,201803,"9",204802,"19740",0,1,"P",77,29,453000,77,4.625,"C","N","FRM","CO","PU","80200","F118Q1026208","C",360,1,"AMERIHOMEMTGECOMPANY","NEWRESIDENTIALMTGELL","",1,0
660,201803,"9",204802,"47664",0,1,"P",80,43,202000,80,4.5,"R","N","FRM","MI","CO","48300","F118Q1026546","N",360,1,"Other sellers","Other servicers","",0,1
762,201803,"9",204802,"42220",0,1,"P",68,45,381000,68,3.75,"R","N","FRM","CA","SF","95400","F118Q1026949","C",360,2,"LOANDEPOTCOM,LLC","Other servicers","",1,0
755,201803,"9",204802,"",0,1,"P",51,46,320000,51,3.991,"B","N","FRM","WY","PU","83100","F118Q1027986","C",360,1,"FLAGSTARBANK,FSB","Other servicers","",1,0
765,201803,"9",204802,"38060",0,1,"P",80,39,154000,80,4.5,"R","N","FRM","AZ","PU","85000","F118Q1028470","C",360,1,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
804,201803,"9",204802,"23104",0,1,"I",80,42,310000,80,5.25,"R","N","FRM","TX","SF","76000","F118Q1028602","P",360,1,"FAIRWAYINDEPENDENTMT","MATRIXFINANCIALSERVI","",1,0
774,201803,"N",203302,"",0,1,"P",65,47,226000,65,3.125,"R","N","FRM","TX","SF","78300","F118Q1028615","P",180,1,"USAAFEDSAVINGSBANK","USAAFEDSAVINGSBANK","",1,0
743,201803,"9",204802,"29404",12,1,"P",85,40,148000,85,4.5,"C","N","FRM","IL","SF","60000","F118Q1029171","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","",1,0
796,201803,"9",204802,"34940",0,1,"S",80,48,265000,80,4.58,"R","N","FRM","FL","CO","34100","F118Q1030077","P",360,1,"Other sellers","NEWRESIDENTIALMTGELL","",1,0
803,201803,"N",204802,"40900",0,1,"P",57,50,453000,57,4.125,"C","N","FRM","CA","PU","95600","F118Q1030422","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
797,201803,"9",204802,"",0,2,"I",75,44,247000,75,4.95,"B","N","FRM","OR","SF","97400","F118Q1030598","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","",1,0
775,201803,"Y",204802,"12540",0,1,"P",46,49,165000,46,3.75,"R","N","FRM","CA","SF","93300","F118Q1030682","P",360,2,"Other sellers","PINGORALOANSERVICING","",1,0
753,201803,"N",204802,"12940",30,1,"P",95,42,211000,95,4.25,"R","N","FRM","LA","PU","70700","F118Q1031458","P",360,1,"Other sellers","Other servicers","",1,0
757,201803,"Y",204802,"11244",0,1,"P",90,38,575000,80,4.5,"C","N","FRM","CA","CO","92600","F118Q1032231","P",360,2,"SUNTRUSTMORTGAGE,INC","SUNTRUSTBANK","Y",1,0
648,201803,"9",204802,"40900",0,1,"P",66,46,209000,66,4.875,"R","N","FRM","CA","SF","95800","F118Q1032852","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
782,201803,"9",204802,"33460",0,1,"P",75,26,173000,75,4.375,"C","N","FRM","MN","SF","55000","F118Q1033038","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
703,201803,"9",203802,"31084",0,1,"I",75,41,191000,75,4.375,"R","N","FRM","CA","SF","93500","F118Q1033238","C",240,2,"Other sellers","FREEDOMMTGECORP","",1,0
718,201803,"9",203302,"12420",0,1,"P",56,47,251000,56,4.25,"R","N","FRM","TX","PU","78600","F118Q1033281","C",180,1,"NATIONSTARMTGELLCDBA","NATIONSTARMTGELLCDBA","",1,0
671,201803,"9",203302,"23420",0,1,"S",75,45,180000,75,4,"R","N","FRM","CA","SF","93700","F118Q1033282","C",180,2,"NATIONSTARMTGELLCDBA","NATIONSTARMTGELLCDBA","",1,0
683,201803,"N",204802,"17140",0,1,"P",50,14,79000,50,4.5,"C","N","FRM","OH","SF","45200","F118Q1033392","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
727,201803,"9",204802,"33460",0,1,"I",75,32,131000,75,4.5,"R","N","FRM","MN","SF","55300","F118Q1034011","P",360,2,"USBANKNA","USBANKNA","",1,0
770,201803,"9",204802,"29180",0,1,"P",45,37,85000,45,4.875,"R","N","FRM","LA","SF","70500","F118Q1034110","C",360,1,"QUICKENLOANINC","QUICKENLOANINC","",1,0
710,201803,"9",203302,"",0,1,"P",40,42,68000,40,4.5,"R","N","FRM","LA","SF","70500","F118Q1034430","C",180,1,"LOANDEPOTCOM,LLC","JPMORGANCHASEBANK,NA","",1,0
761,201803,"9",204802,"12060",0,1,"I",78,28,350000,78,4.625,"R","N","FRM","GA","PU","30000","F118Q1034908","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
786,201803,"9",204802,"28420",0,4,"I",75,24,263000,75,4.625,"R","N","FRM","WA","PU","99300","F118Q1034952","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
725,201803,"N",204802,"49340",12,1,"P",84,36,424000,84,4.375,"C","N","FRM","MA","CO","01500","F118Q1035173","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
732,201803,"Y",204802,"18140",30,1,"P",95,45,330000,95,4,"C","N","FRM","OH","SF","43000","F118Q1036488","P",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","",1,0
702,201803,"9",203302,"15980",0,1,"P",80,34,256000,80,3.875,"R","N","FRM","FL","PU","33900","F118Q1037889","C",180,1,"Other sellers","Other servicers","",1,0
621,201803,"9",204802,"29404",0,1,"P",70,47,399000,70,5.25,"C","N","FRM","IL","PU","60000","F118Q1038023","C",360,1,"FRANKLINAMERICANMTGE","Other servicers","",1,0
809,201803,"9",204802,"24300",0,1,"I",33,14,100000,33,4.75,"C","N","FRM","CO","PU","81500","F118Q1038126","P",360,2,"FRANKLINAMERICANMTGE","CITIZENSBANK,NATL","",1,0
669,201805,"9",203304,"41180",0,1,"P",80,31,368000,80,4.375,"R","N","FRM","MO","SF","63300","F118Q1040276","C",180,2,"Other sellers","Other servicers","",1,0
796,201803,"9",204802,"16740",0,1,"S",80,38,138000,80,4.375,"R","N","FRM","SC","PU","29700","F118Q1040587","P",360,2,"FAIRWAYINDEPENDENTMT","AURORAFINANCIALGROUP","",1,0
801,201803,"9",204802,"14260",0,1,"S",75,43,259000,75,4.49,"R","N","FRM","ID","PU","83700","F118Q1040787","P",360,2,"FAIRWAYINDEPENDENTMT","AURORAFINANCIALGROUP","",1,0
